"","congress","start_date","chamber","state_abbrev","party_code","bioname","bioguide_id","birthday","cmltv_cong","cmltv_chamber","age_days","age_years","generation","lastname","stars"
"5741",107,"2001-01-03","Senate","GA",100,"CLELAND, Joseph Maxwell (Max)","C001034","1942-08-24",3,3,21317,58.362765229295,"Silent","CLELAND",""
"5742",105,"1997-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",1,1,16098,44.0739219712526,"Boomers","COLLINS",""
"5743",106,"1999-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",2,2,16828,46.072553045859,"Boomers","COLLINS",""
"5744",107,"2001-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",3,3,17559,48.0739219712526,"Boomers","COLLINS",""
"5745",108,"2003-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",4,4,18289,50.072553045859,"Boomers","COLLINS",""
"5746",109,"2005-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",5,5,19020,52.0739219712526,"Boomers","COLLINS",""
"5747",110,"2007-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",6,6,19750,54.072553045859,"Boomers","COLLINS",""
"5748",111,"2009-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",7,7,20481,56.0739219712526,"Boomers","COLLINS",""
"5749",112,"2011-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",8,8,21211,58.072553045859,"Boomers","COLLINS",""
"5750",113,"2013-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",9,9,21942,60.0739219712526,"Boomers","COLLINS",""
"5751",114,"2015-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",10,10,22672,62.072553045859,"Boomers","COLLINS",""
"5752",115,"2017-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",11,11,23403,64.0739219712526,"Boomers","COLLINS",""
"5753",116,"2019-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",12,12,24133,66.072553045859,"Boomers","COLLINS",""
"5754",117,"2021-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",13,13,24864,68.0739219712526,"Boomers","COLLINS",""
"5755",118,"2023-01-03","Senate","ME",200,"COLLINS, Susan Margaret","C001035","1952-12-07",14,14,25594,70.072553045859,"Boomers","COLLINS",""
"5788",106,"1999-01-03","Senate","RI",200,"CHAFEE, Lincoln Davenport","C001040","1953-03-26",1,1,16719,45.7741273100616,"Boomers","CHAFEE",""
"5789",107,"2001-01-03","Senate","RI",200,"CHAFEE, Lincoln Davenport","C001040","1953-03-26",2,2,17450,47.7754962354552,"Boomers","CHAFEE",""
"5790",108,"2003-01-03","Senate","RI",200,"CHAFEE, Lincoln Davenport","C001040","1953-03-26",3,3,18180,49.7741273100616,"Boomers","CHAFEE",""
"5791",109,"2005-01-03","Senate","RI",200,"CHAFEE, Lincoln Davenport","C001040","1953-03-26",4,4,18911,51.7754962354552,"Boomers","CHAFEE",""
"5792",107,"2001-01-03","Senate","NY",100,"CLINTON, Hillary Rodham","C001041","1947-10-26",1,1,19428,53.1909650924025,"Boomers","CLINTON",""
"5793",108,"2003-01-03","Senate","NY",100,"CLINTON, Hillary Rodham","C001041","1947-10-26",2,2,20158,55.1895961670089,"Boomers","CLINTON",""
"5794",109,"2005-01-03","Senate","NY",100,"CLINTON, Hillary Rodham","C001041","1947-10-26",3,3,20889,57.1909650924025,"Boomers","CLINTON",""
"5795",110,"2007-01-03","Senate","NY",100,"CLINTON, Hillary Rodham","C001041","1947-10-26",4,4,21619,59.1895961670089,"Boomers","CLINTON",""
"5796",111,"2009-01-03","Senate","NY",100,"CLINTON, Hillary Rodham","C001041","1947-10-26",5,5,22350,61.1909650924025,"Boomers","CLINTON",""
"5797",107,"2001-01-03","Senate","NJ",100,"CORZINE, Jon Stevens","C001042","1947-01-01",1,1,19726,54.0068446269678,"Boomers","CORZINE",""
"5798",108,"2003-01-03","Senate","NJ",100,"CORZINE, Jon Stevens","C001042","1947-01-01",2,2,20456,56.0054757015743,"Boomers","CORZINE",""
"5799",109,"2005-01-03","Senate","NJ",100,"CORZINE, Jon Stevens","C001042","1947-01-01",3,3,21187,58.0068446269678,"Boomers","CORZINE",""
"5800",107,"2001-01-03","Senate","MO",100,"CARNAHAN, Jean","C001043","1933-12-20",1,1,24486,67.0390143737166,"Silent","CARNAHAN",""
"5825",114,"2015-01-03","Senate","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",8,1,22318,61.1033538672142,"Boomers","CAPITO",""
"5826",115,"2017-01-03","Senate","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",9,2,23049,63.1047227926078,"Boomers","CAPITO",""
"5827",116,"2019-01-03","Senate","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",10,3,23779,65.1033538672142,"Boomers","CAPITO",""
"5828",117,"2021-01-03","Senate","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",11,4,24510,67.1047227926078,"Boomers","CAPITO",""
"5829",118,"2023-01-03","Senate","WV",200,"CAPITO, Shelley Moore","C001047","1953-11-26",12,5,25240,69.1033538672142,"Boomers","CAPITO",""
"5886",107,"2001-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",1,1,17868,48.9199178644764,"Boomers","CORNYN",""
"5887",108,"2003-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",2,2,18598,50.9185489390828,"Boomers","CORNYN",""
"5888",109,"2005-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",3,3,19329,52.9199178644764,"Boomers","CORNYN",""
"5889",110,"2007-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",4,4,20059,54.9185489390828,"Boomers","CORNYN",""
"5890",111,"2009-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",5,5,20790,56.9199178644764,"Boomers","CORNYN",""
"5891",112,"2011-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",6,6,21520,58.9185489390828,"Boomers","CORNYN",""
"5892",113,"2013-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",7,7,22251,60.9199178644764,"Boomers","CORNYN",""
"5893",114,"2015-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",8,8,22981,62.9185489390828,"Boomers","CORNYN",""
"5894",115,"2017-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",9,9,23712,64.9199178644764,"Boomers","CORNYN",""
"5895",116,"2019-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",10,10,24442,66.9185489390828,"Boomers","CORNYN",""
"5896",117,"2021-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",11,11,25173,68.9199178644764,"Boomers","CORNYN",""
"5897",118,"2023-01-03","Senate","TX",200,"CORNYN, John","C001056","1952-02-02",12,12,25903,70.9185489390828,"Boomers","CORNYN",""
"5898",108,"2003-01-03","Senate","MN",200,"COLEMAN, Norm","C001057","1949-08-17",1,1,19497,53.3798767967146,"Boomers","COLEMAN",""
"5899",109,"2005-01-03","Senate","MN",200,"COLEMAN, Norm","C001057","1949-08-17",2,2,20228,55.3812457221081,"Boomers","COLEMAN",""
"5900",110,"2007-01-03","Senate","MN",200,"COLEMAN, Norm","C001057","1949-08-17",3,3,20958,57.3798767967146,"Boomers","COLEMAN",""
"5991",110,"2007-01-03","Senate","PA",100,"CASEY, Robert (Bob), Jr.","C001070","1960-04-13",1,1,17066,46.7241615331964,"Boomers","CASEY",""
"5992",111,"2009-01-03","Senate","PA",100,"CASEY, Robert (Bob), Jr.","C001070","1960-04-13",2,2,17797,48.72553045859,"Boomers","CASEY",""
"5993",112,"2011-01-03","Senate","PA",100,"CASEY, Robert (Bob), Jr.","C001070","1960-04-13",3,3,18527,50.7241615331964,"Boomers","CASEY",""
"5994",113,"2013-01-03","Senate","PA",100,"CASEY, Robert (Bob), Jr.","C001070","1960-04-13",4,4,19258,52.72553045859,"Boomers","CASEY",""
"5995",114,"2015-01-03","Senate","PA",100,"CASEY, Robert (Bob), Jr.","C001070","1960-04-13",5,5,19988,54.7241615331964,"Boomers","CASEY",""
"5996",115,"2017-01-03","Senate","PA",100,"CASEY, Robert (Bob), Jr.","C001070","1960-04-13",6,6,20719,56.72553045859,"Boomers","CASEY",""
"5997",116,"2019-01-03","Senate","PA",100,"CASEY, Robert (Bob), Jr.","C001070","1960-04-13",7,7,21449,58.7241615331964,"Boomers","CASEY",""
"5998",117,"2021-01-03","Senate","PA",100,"CASEY, Robert (Bob), Jr.","C001070","1960-04-13",8,8,22180,60.72553045859,"Boomers","CASEY",""
"5999",118,"2023-01-03","Senate","PA",100,"CASEY, Robert (Bob), Jr.","C001070","1960-04-13",9,9,22910,62.7241615331964,"Boomers","CASEY",""
"6000",110,"2007-01-03","Senate","TN",200,"CORKER, Robert (Bob)","C001071","1952-08-24",1,1,19855,54.3600273785079,"Boomers","CORKER",""
"6001",111,"2009-01-03","Senate","TN",200,"CORKER, Robert (Bob)","C001071","1952-08-24",2,2,20586,56.3613963039014,"Boomers","CORKER",""
"6002",112,"2011-01-03","Senate","TN",200,"CORKER, Robert (Bob)","C001071","1952-08-24",3,3,21316,58.3600273785079,"Boomers","CORKER",""
"6003",113,"2013-01-03","Senate","TN",200,"CORKER, Robert (Bob)","C001071","1952-08-24",4,4,22047,60.3613963039014,"Boomers","CORKER",""
"6004",114,"2015-01-03","Senate","TN",200,"CORKER, Robert (Bob)","C001071","1952-08-24",5,5,22777,62.3600273785079,"Boomers","CORKER",""
"6005",115,"2017-01-03","Senate","TN",200,"CORKER, Robert (Bob)","C001071","1952-08-24",6,6,23508,64.3613963039014,"Boomers","CORKER",""
"6021",114,"2015-01-03","Senate","LA",200,"CASSIDY, Bill","C001075","1957-09-28",4,1,20916,57.264887063655,"Boomers","CASSIDY",""
"6022",115,"2017-01-03","Senate","LA",200,"CASSIDY, Bill","C001075","1957-09-28",5,2,21647,59.2662559890486,"Boomers","CASSIDY",""
"6023",116,"2019-01-03","Senate","LA",200,"CASSIDY, Bill","C001075","1957-09-28",6,3,22377,61.264887063655,"Boomers","CASSIDY",""
"6024",117,"2021-01-03","Senate","LA",200,"CASSIDY, Bill","C001075","1957-09-28",7,4,23108,63.2662559890486,"Boomers","CASSIDY",""
"6025",118,"2023-01-03","Senate","LA",200,"CASSIDY, Bill","C001075","1957-09-28",8,5,23838,65.264887063655,"Boomers","CASSIDY",""
"6075",111,"2009-01-03","Senate","DE",100,"COONS, Christopher A.","C001088","1963-09-09",1,1,16553,45.3196440793977,"Boomers","COONS",""
"6076",112,"2011-01-03","Senate","DE",100,"COONS, Christopher A.","C001088","1963-09-09",2,2,17283,47.3182751540041,"Boomers","COONS",""
"6077",113,"2013-01-03","Senate","DE",100,"COONS, Christopher A.","C001088","1963-09-09",3,3,18014,49.3196440793977,"Boomers","COONS",""
"6078",114,"2015-01-03","Senate","DE",100,"COONS, Christopher A.","C001088","1963-09-09",4,4,18744,51.3182751540041,"Boomers","COONS",""
"6079",115,"2017-01-03","Senate","DE",100,"COONS, Christopher A.","C001088","1963-09-09",5,5,19475,53.3196440793977,"Boomers","COONS",""
"6080",116,"2019-01-03","Senate","DE",100,"COONS, Christopher A.","C001088","1963-09-09",6,6,20205,55.3182751540041,"Boomers","COONS",""
"6081",117,"2021-01-03","Senate","DE",100,"COONS, Christopher A.","C001088","1963-09-09",7,7,20936,57.3196440793977,"Boomers","COONS",""
"6082",118,"2023-01-03","Senate","DE",100,"COONS, Christopher A.","C001088","1963-09-09",8,8,21666,59.3182751540041,"Boomers","COONS",""
"6109",114,"2015-01-03","Senate","AR",200,"COTTON, Tom","C001095","1977-05-13",2,1,13749,37.6427104722793,"Gen X","COTTON",""
"6110",115,"2017-01-03","Senate","AR",200,"COTTON, Tom","C001095","1977-05-13",3,2,14480,39.6440793976728,"Gen X","COTTON",""
"6111",116,"2019-01-03","Senate","AR",200,"COTTON, Tom","C001095","1977-05-13",4,3,15210,41.6427104722793,"Gen X","COTTON",""
"6112",117,"2021-01-03","Senate","AR",200,"COTTON, Tom","C001095","1977-05-13",5,4,15941,43.6440793976728,"Gen X","COTTON",""
"6113",118,"2023-01-03","Senate","AR",200,"COTTON, Tom","C001095","1977-05-13",6,5,16671,45.6427104722793,"Gen X","COTTON",""
"6117",116,"2019-01-03","Senate","ND",200,"CRAMER, Kevin","C001096","1961-01-21",4,1,21166,57.949349760438,"Boomers","CRAMER",""
"6118",117,"2021-01-03","Senate","ND",200,"CRAMER, Kevin","C001096","1961-01-21",5,2,21897,59.9507186858316,"Boomers","CRAMER",""
"6119",118,"2023-01-03","Senate","ND",200,"CRAMER, Kevin","C001096","1961-01-21",6,3,22627,61.949349760438,"Boomers","CRAMER",""
"6126",113,"2013-01-03","Senate","TX",200,"CRUZ, Rafael Edward (Ted)","C001098","1970-12-22",1,1,15353,42.0342231348392,"Gen X","CRUZ",""
"6127",114,"2015-01-03","Senate","TX",200,"CRUZ, Rafael Edward (Ted)","C001098","1970-12-22",2,2,16083,44.0328542094456,"Gen X","CRUZ",""
"6128",115,"2017-01-03","Senate","TX",200,"CRUZ, Rafael Edward (Ted)","C001098","1970-12-22",3,3,16814,46.0342231348392,"Gen X","CRUZ",""
"6129",116,"2019-01-03","Senate","TX",200,"CRUZ, Rafael Edward (Ted)","C001098","1970-12-22",4,4,17544,48.0328542094456,"Gen X","CRUZ",""
"6130",117,"2021-01-03","Senate","TX",200,"CRUZ, Rafael Edward (Ted)","C001098","1970-12-22",5,5,18275,50.0342231348392,"Gen X","CRUZ",""
"6131",118,"2023-01-03","Senate","TX",200,"CRUZ, Rafael Edward (Ted)","C001098","1970-12-22",6,6,19005,52.0328542094456,"Gen X","CRUZ",""
"6132",113,"2013-01-03","Senate","MA",100,"COWAN, William (Mo)","C001099","1969-04-04",1,1,15980,43.750855578371,"Gen X","COWAN",""
"6133",113,"2013-01-03","Senate","NJ",200,"CHIESA, Jeffrey Scott","C001100","1965-06-22",1,1,17362,47.5345653661875,"Gen X","CHIESA",""
"6173",115,"2017-01-03","Senate","NV",100,"CORTEZ MASTO, Catherine Marie","C001113","1964-03-29",1,1,19273,52.766598220397,"Boomers","CORTEZ MASTO",""
"6174",116,"2019-01-03","Senate","NV",100,"CORTEZ MASTO, Catherine Marie","C001113","1964-03-29",2,2,20003,54.7652292950034,"Boomers","CORTEZ MASTO",""
"6175",117,"2021-01-03","Senate","NV",100,"CORTEZ MASTO, Catherine Marie","C001113","1964-03-29",3,3,20734,56.766598220397,"Boomers","CORTEZ MASTO",""
"6176",118,"2023-01-03","Senate","NV",100,"CORTEZ MASTO, Catherine Marie","C001113","1964-03-29",4,4,21464,58.7652292950034,"Boomers","CORTEZ MASTO",""
"6243",69,"1925-03-04","Senate","VT",200,"DALE, Porter Hinman","D000009","1867-03-01",6,1,21187,58.0068446269678,"Missionary","DALE",""
"6244",70,"1927-03-04","Senate","VT",200,"DALE, Porter Hinman","D000009","1867-03-01",7,2,21917,60.0054757015743,"Missionary","DALE",""
"6245",71,"1929-03-04","Senate","VT",200,"DALE, Porter Hinman","D000009","1867-03-01",8,3,22648,62.0068446269678,"Missionary","DALE",""
"6246",72,"1931-03-04","Senate","VT",200,"DALE, Porter Hinman","D000009","1867-03-01",9,4,23378,64.0054757015743,"Missionary","DALE",""
"6247",73,"1933-03-04","Senate","VT",200,"DALE, Porter Hinman","D000009","1867-03-01",10,5,24109,66.0068446269678,"Missionary","DALE",""
"6263",97,"1981-01-03","Senate","NY",200,"D'AMATO, Alfonse Marcello","D000018","1937-08-01",1,1,15861,43.4250513347023,"Silent","D'AMATO",""
"6264",98,"1983-01-03","Senate","NY",200,"D'AMATO, Alfonse Marcello","D000018","1937-08-01",2,2,16591,45.4236824093087,"Silent","D'AMATO",""
"6265",99,"1985-01-03","Senate","NY",200,"D'AMATO, Alfonse Marcello","D000018","1937-08-01",3,3,17322,47.4250513347023,"Silent","D'AMATO",""
"6266",100,"1987-01-03","Senate","NY",200,"D'AMATO, Alfonse Marcello","D000018","1937-08-01",4,4,18052,49.4236824093087,"Silent","D'AMATO",""
"6267",101,"1989-01-03","Senate","NY",200,"D'AMATO, Alfonse Marcello","D000018","1937-08-01",5,5,18783,51.4250513347023,"Silent","D'AMATO",""
"6268",102,"1991-01-03","Senate","NY",200,"D'AMATO, Alfonse Marcello","D000018","1937-08-01",6,6,19513,53.4236824093087,"Silent","D'AMATO",""
"6269",103,"1993-01-03","Senate","NY",200,"D'AMATO, Alfonse Marcello","D000018","1937-08-01",7,7,20244,55.4250513347023,"Silent","D'AMATO",""
"6270",104,"1995-01-03","Senate","NY",200,"D'AMATO, Alfonse Marcello","D000018","1937-08-01",8,8,20974,57.4236824093087,"Silent","D'AMATO",""
"6271",105,"1997-01-03","Senate","NY",200,"D'AMATO, Alfonse Marcello","D000018","1937-08-01",9,9,21705,59.4250513347023,"Silent","D'AMATO",""
"6272",76,"1939-01-03","Senate","CT",200,"DANAHER, John Anthony","D000025","1899-01-09",1,1,14603,39.9808350444901,"Lost","DANAHER",""
"6273",77,"1941-01-03","Senate","CT",200,"DANAHER, John Anthony","D000025","1899-01-09",2,2,15334,41.9822039698836,"Lost","DANAHER",""
"6274",78,"1943-01-03","Senate","CT",200,"DANAHER, John Anthony","D000025","1899-01-09",3,3,16064,43.9808350444901,"Lost","DANAHER",""
"6275",94,"1975-01-03","Senate","MO",200,"DANFORTH, John Claggett","D000030","1936-09-05",1,1,13999,38.3271731690623,"Silent","DANFORTH",""
"6276",95,"1977-01-03","Senate","MO",200,"DANFORTH, John Claggett","D000030","1936-09-05",2,2,14730,40.3285420944559,"Silent","DANFORTH",""
"6277",96,"1979-01-03","Senate","MO",200,"DANFORTH, John Claggett","D000030","1936-09-05",3,3,15460,42.3271731690623,"Silent","DANFORTH",""
"6278",97,"1981-01-03","Senate","MO",200,"DANFORTH, John Claggett","D000030","1936-09-05",4,4,16191,44.3285420944559,"Silent","DANFORTH",""
"6279",98,"1983-01-03","Senate","MO",200,"DANFORTH, John Claggett","D000030","1936-09-05",5,5,16921,46.3271731690623,"Silent","DANFORTH",""
"6280",99,"1985-01-03","Senate","MO",200,"DANFORTH, John Claggett","D000030","1936-09-05",6,6,17652,48.3285420944559,"Silent","DANFORTH",""
"6281",100,"1987-01-03","Senate","MO",200,"DANFORTH, John Claggett","D000030","1936-09-05",7,7,18382,50.3271731690623,"Silent","DANFORTH",""
"6282",101,"1989-01-03","Senate","MO",200,"DANFORTH, John Claggett","D000030","1936-09-05",8,8,19113,52.3285420944559,"Silent","DANFORTH",""
"6283",102,"1991-01-03","Senate","MO",200,"DANFORTH, John Claggett","D000030","1936-09-05",9,9,19843,54.3271731690623,"Silent","DANFORTH",""
"6284",103,"1993-01-03","Senate","MO",200,"DANFORTH, John Claggett","D000030","1936-09-05",10,10,20574,56.3285420944559,"Silent","DANFORTH",""
"6285",83,"1953-01-03","Senate","SC",100,"DANIEL, Charles Ezra","D000031","1895-11-11",1,1,20872,57.1444216290212,"Lost","DANIEL",""
"6288",83,"1953-01-03","Senate","TX",100,"DANIEL, Marion Price","D000036","1910-10-10",1,1,15426,42.2340862422998,"Greatest","DANIEL",""
"6289",84,"1955-01-03","Senate","TX",100,"DANIEL, Marion Price","D000036","1910-10-10",2,2,16156,44.2327173169062,"Greatest","DANIEL",""
"6290",85,"1957-01-03","Senate","TX",100,"DANIEL, Marion Price","D000036","1910-10-10",3,3,16887,46.2340862422998,"Greatest","DANIEL",""
"6332",81,"1949-01-03","Senate","KS",200,"DARBY, Harry","D000048","1895-01-23",1,1,19703,53.9438740588638,"Lost","DARBY",""
"6357",100,"1987-01-03","Senate","SD",100,"DASCHLE, Thomas Andrew","D000064","1947-12-09",5,1,14270,39.0691307323751,"Boomers","DASCHLE",""
"6358",101,"1989-01-03","Senate","SD",100,"DASCHLE, Thomas Andrew","D000064","1947-12-09",6,2,15001,41.0704996577687,"Boomers","DASCHLE",""
"6359",102,"1991-01-03","Senate","SD",100,"DASCHLE, Thomas Andrew","D000064","1947-12-09",7,3,15731,43.0691307323751,"Boomers","DASCHLE",""
"6360",103,"1993-01-03","Senate","SD",100,"DASCHLE, Thomas Andrew","D000064","1947-12-09",8,4,16462,45.0704996577687,"Boomers","DASCHLE",""
"6361",104,"1995-01-03","Senate","SD",100,"DASCHLE, Thomas Andrew","D000064","1947-12-09",9,5,17192,47.0691307323751,"Boomers","DASCHLE",""
"6362",105,"1997-01-03","Senate","SD",100,"DASCHLE, Thomas Andrew","D000064","1947-12-09",10,6,17923,49.0704996577687,"Boomers","DASCHLE",""
"6363",106,"1999-01-03","Senate","SD",100,"DASCHLE, Thomas Andrew","D000064","1947-12-09",11,7,18653,51.0691307323751,"Boomers","DASCHLE",""
"6364",107,"2001-01-03","Senate","SD",100,"DASCHLE, Thomas Andrew","D000064","1947-12-09",12,8,19384,53.0704996577687,"Boomers","DASCHLE",""
"6365",108,"2003-01-03","Senate","SD",100,"DASCHLE, Thomas Andrew","D000064","1947-12-09",13,9,20114,55.0691307323751,"Boomers","DASCHLE",""
"6440",71,"1929-03-04","Senate","PA",200,"DAVIS, James John","D000111","1873-10-27",1,1,20216,55.3483915126626,"Missionary","DAVIS",""
"6441",72,"1931-03-04","Senate","PA",200,"DAVIS, James John","D000111","1873-10-27",2,2,20946,57.347022587269,"Missionary","DAVIS",""
"6442",73,"1933-03-04","Senate","PA",200,"DAVIS, James John","D000111","1873-10-27",3,3,21677,59.3483915126626,"Missionary","DAVIS",""
"6443",74,"1935-01-03","Senate","PA",200,"DAVIS, James John","D000111","1873-10-27",4,4,22347,61.1827515400411,"Missionary","DAVIS",""
"6444",75,"1937-01-03","Senate","PA",200,"DAVIS, James John","D000111","1873-10-27",5,5,23078,63.1841204654346,"Missionary","DAVIS",""
"6445",76,"1939-01-03","Senate","PA",200,"DAVIS, James John","D000111","1873-10-27",6,6,23808,65.1827515400411,"Missionary","DAVIS",""
"6446",77,"1941-01-03","Senate","PA",200,"DAVIS, James John","D000111","1873-10-27",7,7,24539,67.1841204654346,"Missionary","DAVIS",""
"6447",78,"1943-01-03","Senate","PA",200,"DAVIS, James John","D000111","1873-10-27",8,8,25269,69.1827515400411,"Missionary","DAVIS",""
"6522",95,"1977-01-03","Senate","AZ",100,"DeCONCINI, Dennis Webster","D000185","1937-05-08",1,1,14485,39.6577686516085,"Silent","DeCONCINI",""
"6523",96,"1979-01-03","Senate","AZ",100,"DeCONCINI, Dennis Webster","D000185","1937-05-08",2,2,15215,41.6563997262149,"Silent","DeCONCINI",""
